origins,destinations,path,free_flow_time
86,9,47374680#2 47374680#3 47374665#0 47374666 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -101611600 101611600 -372606529#5 -372606529#4,3.145368782460749
87,34,619185406 120511930 -42762428#0 -697042776#1 42762429 1323419246 -100525445 526438862#0 526438862#1 526438862#2 101418589 -1200809291,1.351611291998814
87,34,619185406 120511930 42762428#1 -42762428#3 -42762428#0 -697042776#1 42762429 1323419246 -100525445 526438862#0 526438862#1 526438862#2 101418589 -1200809291,1.821099087116861
87,34,619185406 120511930 -42762428#0 -697042776#1 42762429 -120511142#2 120511142#2 1323419246 -100525445 526438862#0 526438862#1 526438862#2 101418589 -1200809291,1.4683779986814869
88,57,-101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71223791#0 71223791#1,0.9513093502339742
88,57,-101746498#1 -101746498#0 47374680#6 47374680#7 -101749451 101749451 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71223791#0 71223791#1,1.480280938869428
88,57,-101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -120511301 120509990 120509991 282689983#0 282689983#1 71223791#0 71223791#1,1.8695766571567431
89,58,-1200809291 -101418591 101418591 1200809291 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991,3.15623453386617
89,58,-1200809291 -101418591 101418591 1200809291 -101418589 1200809292 868087112 526439431#0 526439431#1 687927789#0 -71324342 71223791#0 71223791#1 101411570 282689981#1 -120511301 120509990 120509991,2.131248379831134
89,58,-1200809291 -101418591 101418591 1200809291 -101418589 1200809292 868087112 526439431#0 526439431#1 687927789#0 -71324342 71223791#0 416376586 463830226#1 101411570 282689981#1 -120511301 120509990 120509991,2.175683864608198
89,64,-1200809291 -101418591 101418591 1200809291 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 -47374680#2 101415865#0 101415865#1 101415865#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2,3.8363326494262884
89,64,-1200809291 -101418591 101418591 1200809291 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 -47374680#2 101415865#0 101415865#1 101415865#2 -173532317#1 -173532317#0 47374679#0 47374679#1 101754282#1 101754278#1 -101752975#2,3.8386844612813396
89,64,-1200809291 -101418591 101418591 1200809291 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 -47374680#2 101415865#0 101415865#1 101415865#2 -101415865#2 -101415865#1 -101749458#1 101749458#1 -101415865#0 47374680#2 148716288 -148716288 47374680#3 47374665#0 47374666 -42762427 16648700 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2,7.297086376361589
90,61,-282689986 282689986 282689975#0 282689975#1 282689975#2 282689975#3 -282690560#1 -282690560#0,0.6717449974950384
90,61,-282689986 282689986 -352797377 352797377 282689975#0 282689975#1 282689975#2 282689975#3 -282690560#1 -282690560#0,2.6376313520368555
90,61,-282689986 282689986 282689975#0 282689975#1 282689975#2 282689975#3 282689975#4 -282689975#4 -282690560#1 -282690560#0,0.7730168957431784
91,7,-619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2 -101752975#1,3.161644384175556
91,7,-619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 162276533#2 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2 -101752975#1,3.963036272824464
91,7,-619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 47374679#1 101754282#1 101754278#1 -101752975#2 -101752975#1,3.1639961960306073
91,15,-619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 -16648700 16648700 1323419243 120511145 47374680#0 47374680#1 101415865#0 -101749449#1 101746514 -101746498#2,4.3790245831954095
91,15,-619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 47374680#0 101749458#0 101749458#1 -101749449#1 101746514 -101746498#2,2.9089052899777617
91,15,-619184994 120511930 42762428#1 -42762428#3 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 47374680#0 101749458#0 101749458#1 -101749449#1 101746514 -101746498#2,3.3783930850958086
92,64,-101608960 101608960 101609498#0 101609498#1 101609498#2 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2,4.244114478044637
92,64,-101608960 101608960 -336863927#3 101608827 101609498#2 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2,4.2780080354676056
92,64,-101608960 101608960 -336863927#3 -336863927#2 336863927#2 101608827 101609498#2 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2,4.364582665319546
92,81,-101608960 101608960 101609498#0 101609498#1 101609498#2 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 120511932#0 120511932#1 120511932#2 -101604499 100475363 282479151#1 282479151#2 282479151#3 282479151#4 100488713 -100488715#7,1.7764224768381072
92,81,-101608960 101608960 101609498#0 101609498#1 101609498#2 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100525438#0 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1 282479151#3 282479151#4 100488713 -100488715#7,2.1436795740614465
92,81,-101608960 101608960 -336863927#3 101608827 101609498#2 101608828 -101607966#0 101607969#1 -100468681#3 -101600741#4 101601553#0 101601553#1 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1 282479151#3 282479151#4 100488713 -100488715#7,2.4273311916559286
93,66,-100468681#2 100468681#2 -101600741#4 101601553#0 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 1323419245 42762427 659281081#0 659281081#1,2.7899201005096064
93,66,-100468681#2 100468681#2 100468681#3 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 1323419245 42762427 659281081#0 659281081#1,2.2935125958230667
93,66,-100468681#2 100468681#2 100468681#3 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 -16648700 42762427 659281081#0 659281081#1,3.013440567011542
94,9,-100488715#6 100488715#6 100488715#7 100488714 282479151#6 100475366 100475359 282689984#0 282689984#1 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,1.7411592138655319
94,9,-100488715#6 101605219 100488715#7 100488714 282479151#6 100475366 100475359 282689984#0 282689984#1 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,1.8330817856300188
94,9,-100488715#6 100488715#6 100488715#7 100488714 282479151#6 100475366 100475359 282689984#0 101594826 -101594826 282689984#1 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,2.2686101942576884
95,12,-659278038#0 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,0.4889258079041552
95,12,-659278038#0 659278038#0 659278038#1 659278038#2 -101601832#2 101601832#2 659278038#3 100475365#0 100475365#1,0.8053644928093627
95,12,-659278038#0 -100525438#2 100525438#2 659278038#0 -101601831 101601831 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,1.635284351321522
96,67,-100488715#3 100488715#3 101418592 101418584#2 101418584#3 101418584#4 416373452 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 -101609498#4 -101609498#3 -101609498#2 -101609498#1 -101609498#0,3.8781366974435567
96,67,-100488715#3 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -101607965 101607964#1 101607969#0 101607966#0 -101608828 -101609498#2 -101609498#1 -101609498#0,3.8291656043266844
96,67,-100488715#3 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 -101609498#4 -101609498#3 -101609498#2 -101609498#1 -101609498#0,3.7404597116024236
96,68,-100488715#3 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659926,1.9501926040394557
96,68,-100488715#3 101605951#0 -101605951#0 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659926,2.0867056829931396
96,68,-100488715#3 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 -282689984#1 282689984#1 619185406 619184994 1164659927#1 1164659926,2.0145314569312243
96,89,-100488715#3 -100488715#2 -100488715#1 -100488715#0 162276533#2 120511145 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 101411571#1 -101411571#1,2.548895757006907
96,89,-100488715#3 -100488715#2 -100488715#1 -100488715#0 162276533#2 120511145 47374680#0 47374680#1 47374680#2 47374680#3 47374665#0 -47374665#1 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 101411571#1 -101411571#1,4.280070816958944
96,89,-100488715#3 -100488715#2 -100488715#1 -100488715#0 162276533#2 120511145 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 101411571#0 101411571#1 -101411571#1,2.549375718609979
97,5,100525438#0 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.274893528325657
97,5,100525438#0 -101601553#1 -101601557 101601557 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.3166141906726692
97,5,100525438#0 -101601553#1 -101601553#0 -101600741#3 101600741#3 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.5702916875893624
98,5,101607969#1 -100468681#3 -100468681#2 -100468681#1 -100468681#0,0.6948619908726629
98,5,101607969#1 100468681#4 -100468681#4 -100468681#3 -100468681#2 -100468681#1 -100468681#0,0.8341828452043163
98,5,101607969#1 -100468681#3 -101600741#4 101600741#4 -100468681#2 -100468681#1 -100468681#0,0.8689516267270045
99,18,-101604497 101604497 101604496#0 101604496#1 -100525438#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 -1323419243,2.9387106606501487
99,18,-101604497 101604497 101604496#0 -101604502 101604502 101604496#1 -100525438#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 -1323419243,3.1540214357881378
99,18,-101604497 101604497 101604496#0 101604496#1 -100525438#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 1323419245 16648700 1323419243 -1323419243,2.905517383339225
100,44,-336860316#0 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,2.4592946033705054
100,44,-336860316#0 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,2.4502119782398197
100,44,-336860316#0 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068,2.4280060908452654
100,72,-336860316#0 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 -101609498#4 -101608824 101608824,4.556937965971125
100,72,-336860316#0 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 -101609498#4 -101608824 101608824,4.547855340840439
100,72,-336860316#0 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 372606529#0 372606529#1 101594836#0 -101594836#0 372606529#2 -101611601 101611601 372606529#3 -101611599 101611599 372606529#4 372606529#5 372606529#6 -101611066 101611066 372606529#7 372606529#8 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 -100468681#6 -100468681#5 101607105 -101607101 101607107 101607098#1 101607098#2 -120512823#1 -120512823#0 -101609498#5 -101609498#4 -101608824 101608824,6.97887332038647
100,85,-336860316#0 336860316#0 336860316#1 120511144#2 120511144#3 120511144#4 71223798 282689985#0 282689985#1 -1323419242#1 -1323419242#0 -162276528 -837309289#1,1.568403205081195
100,85,-336860316#0 336860316#0 101784793 102036177 120511144#3 120511144#4 71223798 282689985#0 282689985#1 -1323419242#1 -1323419242#0 -162276528 -837309289#1,1.685802735087582
100,85,-336860316#0 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 -837309289#1,1.8595370956424595
101,75,120829754 -120829754 -100488715#4 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0,2.4140302123097115
101,75,120829754 -120829754 100488715#5 -100488715#5 -100488715#4 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0,2.588299920192865
101,75,120829754 -101605951#4 101605951#4 -120829754 -100488715#4 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0,2.414510173912783
102,3,1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 -416373452 -101418584#4 -101418584#3 -101418584#2 -101418592 -100488715#3 101605951#0 101605951#1 -101606546 101606547#1,1.7914455342972322
102,3,1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,3.0389878341545407
102,3,1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 -416373452 -101418584#4 -101418584#3 -101418584#2 -101418592 -100488715#3 -100488715#2 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.323398315409677
103,5,659278036#2 659278036#3 101600741#0 101600741#1 101600741#2 101600741#3 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.6389791625793586
103,5,659278036#2 659278036#3 101600741#0 101600741#1 101600741#2 101600741#3 101601553#0 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.7869183382496268
103,5,659278036#2 659278036#3 101600741#0 101600741#1 101600741#2 -101601551 101601551 101600741#3 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.878647989073239
104,78,71223800#6 71223800#7 1006827381 101749453 224715836 224715833 282689986 -352797377 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,5.671023143153848
104,78,71223800#6 71223800#7 1006827381 679068326#0 679068326#1 679068326#2 679068326#3 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 -837309289#1 837309289#1 162276631 -416409192#8 -416409192#7,5.853114553694253
104,78,71223800#6 71223800#7 1006827381 101749453 224715836 224715833 282689986 -352797377 -120511301 101411571#0 -47374680#8 -47374680#7 -47374680#6 -47374680#5 -47374680#4 -47374680#3 -47374680#2 -47374680#1 -47374680#0 -283490977#0 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,4.833890104193125
105,7,526438862#1 526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 47374666 -42762427 16648700 1323419243 120511145 47374680#0 47374680#1 101415865#0 101415865#1 101415865#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2 -101752975#1,4.112611307218994
105,7,526438862#1 526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 -47374680#2 101415865#0 101415865#1 101415865#2 -173532317#1 -101765339#6 101765339#6 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2 -101752975#1,3.96270702978997
105,7,526438862#1 526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 -47374680#2 101415865#0 101415865#1 101415865#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2 -101752975#1,3.84958177968993
106,3,-101752975#1 -336860320 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.4855843849418817
106,3,-101752975#1 -336860320 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 47374680#0 -47374680#0 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.571938926758609
106,3,-101752975#1 -336860320 -416382004 -101765339#5 101765339#5 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.4863847050699333
107,29,336863927#3 -336863927#3 101608827 101609498#2 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994,2.1538431931447883
107,29,336863927#3 101609498#0 101609498#1 101609498#2 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994,2.1199496357218193
107,29,336863927#3 -336863927#3 101608827 101609498#2 101609498#3 -101609498#3 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994,2.7151076989471097
108,63,101607964#0 101607964#1 101607969#0 101607969#1 -100468681#3 -101600741#4 -101600741#3 -101600741#2,0.9993202032432842
108,63,101607964#0 101607964#1 101607969#0 101607969#1 -100468681#3 -100468681#2 100468681#2 -101600741#4 -101600741#3 -101600741#2,1.0858572802771216
108,63,101607964#0 101607964#1 101607969#0 101607969#1 100468681#4 -100468681#4 -100468681#3 -101600741#4 -101600741#3 -101600741#2,1.1386410575749375
109,11,-101605951#3 -101605951#2 -101605951#1 -101605951#0 100488715#3 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0 526438862#1 526438862#2,1.304434329527347
109,11,-101605951#3 101605951#3 101605951#4 -120829754 -100488715#4 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0 526438862#1 526438862#2,1.990653595320482
109,11,-101605951#3 -101605951#2 -101605951#1 -101605951#0 100488715#3 100488715#4 -100488715#4 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0 526438862#1 526438862#2,1.3052346496553984
110,80,101594822 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 120511144#0 -120511144#0,3.1447424614194124
110,80,101594822 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 -1197063689 -42762428#4 -42762428#3 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 120511144#0 -120511144#0,2.8571474234042067
110,80,101594822 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 -1197063689 -42762428#4 -42762428#3 -42762428#0 -697042776#1 42762429 1323419246 184568063 1323419245 16648700 1323419243 120511145 283490977#1 120511144#0 -120511144#0,2.8239541460932824
111,48,-1323419242#1 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 100488715#6 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1,3.157438065218888
111,48,-1323419242#1 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 101605219 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1,3.2493606369833747
111,48,-1323419242#1 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 120829754 -120829754 100488715#5 100488715#6 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1,5.115531590398745
112,78,101607969#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,4.173144179944862
112,78,101607969#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 -162276533#1 416405090 -416405090 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,5.620444395927583
112,78,101607969#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,4.755617169140541
113,77,-101606549 101606549 -101606547#1 101606546 101605951#2 101605951#3 101605951#4 101605951#5 -101605951#5,0.5006359491240701
113,77,-101606549 101606549 -101606547#1 101606546 101605951#2 101605951#3 101605951#4 -101605951#4 -101605951#3 -101605950 101605950 -101605951#2 -101605951#1 -101605951#0 100488715#3 100488715#4 120829754 101605951#5 -101605951#5,2.2428569649239396
113,77,-101606549 101606549 -101606547#1 -101606547#0 101606547#0 101606546 -101605951#1 101605951#1 101605951#2 101605951#3 101605951#4 101605951#5 -101605951#5,0.8864050875929923
114,83,-101605951#5 -101605951#4 -101605951#3 -101605951#2 -101606546 101606547#1 -101606549,0.4086753059755219
114,83,-101605951#5 -101605951#4 101605951#4 -120829754 -100488715#4 -100488715#3 101605951#0 101605951#1 -101606546 101606547#1 -101606549,1.6496461340206274
114,83,-101605951#5 -101605951#4 -101605951#3 -101605950 101605950 -101605951#2 -101605951#1 101605951#1 -101606546 101606547#1 -101606549,0.5961003119750419
115,3,416409192#5 416409192#6 416409192#7 416409192#8 -162276631 162276528 1323419242#0 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.058509672434155
115,3,416409192#5 416409192#6 416409192#7 416409192#8 -162276631 162276528 1323419242#0 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 101605951#0 -101605948 101605948 101605951#1 -101606546 101606547#1,2.3513102483880783
115,3,416409192#5 416409192#6 416409192#7 416409192#8 -162276631 162276528 1323419242#0 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 -100488715#3 101605951#0 101605951#1 -101606546 101606547#1,2.758389624414947
116,15,76867740 1323419243 120511145 47374680#0 101749458#0 101749458#1 -101749449#1 101746514 -101746498#2,1.3801938053839247
116,15,76867740 1323419243 120511145 47374680#0 47374680#1 101415865#0 -101749449#1 101746514 -101746498#2,2.1635784047240207
116,15,76867740 1323419243 120511145 47374680#0 47374680#1 101415865#0 -101749458#1 101749458#1 -101749449#1 101746514 -101746498#2,2.2638663816858635
116,44,76867740 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,1.6827999450320084
116,44,76867740 1323419243 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,1.6930040266646615
